0.7381 <- ,  --- 10:39:26
0.8804 <- ,  --- 10:39:26
0.7788 <- ,  --- 10:39:26
0.7897 <- ,  --- 10:39:26
0.914 <- ,  --- 10:39:26
0.8542 <- ,  --- 10:39:26
0.8399 <- ,  --- 10:39:26
0.873 <- ,  --- 10:39:26
0.981 <- ,  --- 10:39:26
0.838 <- ,  --- 10:39:26
0.9049 <- ,  --- 10:39:26
0.8779 <- ,  --- 10:39:26
0.8794 <- ,  --- 10:39:26
0.8988 <- ,  --- 10:39:26
1.0248 <- ,  --- 10:39:26
0.9192 <- ,  --- 10:39:26
0.9464 <- ,  --- 10:39:26
1.0467 <- ,  --- 10:39:26
0.9204 <- ,  --- 10:39:26
0.9409 <- ,  --- 10:39:26
0.9677 <- ,  --- 10:39:26
1.0732 <- ,  --- 10:39:26
0.9938 <- ,  --- 10:39:26
1.0956 <- ,  --- 10:39:26
0.97 <- ,  --- 10:39:26
1.015 <- ,  --- 10:39:26
1.1181 <- ,  --- 10:39:26
0.9879 <- ,  --- 10:39:26
1.0407 <- ,  --- 10:39:26
1.1485 <- ,  --- 10:39:26
1.0235 <- ,  --- 10:39:26
1.0746 <- ,  --- 10:39:26
0.7249 <- ,  --- 10:39:26
1.0733 <- ,  --- 10:39:26
0.7494 <- ,  --- 10:39:26
1.112 <- ,  --- 10:39:26
1.0767 <- ,  --- 10:39:26
0.5052 <- ,  --- 10:39:26
1.0971 <- ,  --- 10:39:26
1.2353 <- ,  --- 10:39:26
1.1766 <- ,  --- 10:39:26
0.5717 <- ,  --- 10:39:26
1.1024 <- ,  --- 10:39:26
1.1697 <- ,  --- 10:39:26
0.8238 <- ,  --- 10:39:26
1.2321 <- ,  --- 10:39:26
0.9121 <- ,  --- 10:39:26
1.2616 <- ,  --- 10:39:26
0.9832 <- ,  --- 10:39:26
1.4398 <- ,  --- 10:39:26
1.3519 <- ,  --- 10:39:26
1.405 <- ,  --- 10:39:26
10:39:26
1.384 <- ,  --- 10:39:26

1.4459 <- GLOBAL_1,  --- 10:39:26
0.8588 <- GLOBAL_1,  --- 10:39:26
1.4286 <- GLOBAL_1,  --- 10:39:26
1.0991 <- ,  --- 10:39:26
1.5644 <- ,  --- 10:39:26
1.6175 <- GLOBAL_1,  --- 10:39:26
1.268 <- ,  --- 10:39:27
1.4012 <- ,  --- 10:39:27
1.4434 <- ,  --- 10:39:27
1.4791 <- ,  --- 10:39:27
1.5191 <- ,  --- 10:39:27
1.6241 <- ,  --- 10:39:27
1.8258 <- ,  --- 10:39:27
1.8784 <- GLOBAL_1,  --- 10:39:27
0.5863 <- ,  --- 10:39:27
0.6043 <- ,  --- 10:39:27
0.6229 <- ,  --- 10:39:27
0.6403 <- ,  --- 10:39:27
0.6594 <- ,  --- 10:39:28
0.6757 <- ,  --- 10:39:28
0.6948 <- ,  --- 10:39:28
0.7143 <- ,  --- 10:39:28
0.739 <- ,  --- 10:39:28
0.764 <- ,  --- 10:39:28
0.7862 <- ,  --- 10:39:28
0.7277 <- ,  --- 10:39:28
0.7706 <- ,  --- 10:39:28
0.8921 <- ,  --- 10:39:28
0.7965 <- ,  --- 10:39:28
0.9674 <- ,  --- 10:39:28
0.8572 <- ,  --- 10:39:28
1.0116 <- ,  --- 10:39:28
1.0109 <- ,  --- 10:39:28
0.8871 <- ,  --- 10:39:28
1.1099 <- ,  --- 10:39:28
0.844 <- ,  --- 10:39:28

0.9989 <- ,  --- 10:39:28
1.0925 <- ,  --- 10:39:28
0.7106 <- ,  --- 10:39:28
0.8882 <- ,  --- 10:39:28
1.0415 <- ,  --- 10:39:28
1.1333 <- ,  --- 10:39:28
0.9263 <- ,  --- 10:39:28
1.0889 <- ,  --- 10:39:28
0.7736 <- ,  --- 10:39:28
1.2011 <- ,  --- 10:39:28
1.0038 <- ,  --- 10:39:28
0.5034 <- ,  --- 10:39:28
1.2677 <- ,  --- 10:39:28
0.5197 <- ,  --- 10:39:28
1.0564 <- ,  --- 10:39:28
1.3565 <- ,  --- 10:39:28
1.3012 <- ,  --- 10:39:28
0.5558 <- ,  --- 10:39:28
1.382 <- GLOBAL_1,  --- 10:39:28
1.191 <- ,  --- 10:39:28
1.1198 <- ,  --- 10:39:28
1.3423 <- ,  --- 10:39:28
0.6113 <- ,  --- 10:39:28
1.3812 <- ,  --- 10:39:28
0.8841 <- ,  --- 10:39:28
1.1574 <- ,  --- 10:39:28
1.3134 <- ,  --- 10:39:28
1.4051 <- ,  --- 10:39:28
1.2369 <- ,  --- 10:39:28
1.3717 <- ,  --- 10:39:28
1.4803 <- ,  --- 10:39:28
1.1044 <- ,  --- 10:39:28
1.3051 <- ,  --- 10:39:28
1.5307 <- ,  --- 10:39:28
1.3279 <- ,  --- 10:39:28
0.8168 <- GLOBAL_1,  --- 10:39:28
1.1543 <- ,  --- 10:39:28
1.2343 <- ,  --- 10:39:29
1.4129 <- ,  --- 10:39:29
1.4352 <- ,  --- 10:39:29
1.2558 <- ,  --- 10:39:29
1.6567 <- ,  --- 10:39:29
1.5775 <- ,  --- 10:39:29
1.2862 <- ,  --- 10:39:29
1.3165 <- ,  --- 10:39:29
1.612 <- ,  --- 10:39:29
1.7194 <- ,  --- 10:39:29
1.3413 <- ,  --- 10:39:29
1.821 <- ,  --- 10:39:29
1.4408 <- ,  --- 10:39:29
1.6548 <- GLOBAL_1,  --- 10:39:29
1.527 <- ,  --- 10:39:29
1.8624 <- ,  --- 10:39:29
1.9984 <- ,  --- 10:39:29
1.9147 <- GLOBAL_1,  --- 10:39:29
2.0307 <- GLOBAL_1,  --- 10:39:29
1.6997 <- ,  --- 10:39:29
1.7189 <- GLOBAL_1,  --- 10:39:29
0.6364 <- ,  --- 10:39:34
0.6265 <- ,  --- 10:39:34
0.6605 <- ,  --- 10:39:34
0.667 <- ,  --- 10:39:34
0.6966 <- ,  --- 10:39:35
0.6966 <- ,  --- 10:39:35
0.7284 <- ,  --- 10:39:35
0.7349 <- ,  --- 10:39:35
0.7627 <- ,  --- 10:39:35
0.7626 <- ,  --- 10:39:35
0.7882 <- ,  --- 10:39:35
0.7831 <- ,  --- 10:39:35
0.8041 <- ,  --- 10:39:35
0.8034 <- ,  --- 10:39:35
0.8264 <- ,  --- 10:39:35
0.8201 <- ,  --- 10:39:35
0.8463 <- ,  --- 10:39:35
0.8409 <- ,  --- 10:39:35
0.8668 <- ,  --- 10:39:35
0.8646 <- ,  --- 10:39:35
0.8893 <- ,  --- 10:39:35
0.8843 <- ,  --- 10:39:35
0.673 <- ,  --- 10:39:35

0.962 <- ,  --- 10:39:35
0.7 <- ,  --- 10:39:35
0.9509 <- ,  --- 10:39:35
0.963 <- ,  --- 10:39:35
0.8664 <- ,  --- 10:39:35
0.7135 <- ,  --- 10:39:35
0.9886 <- ,  --- 10:39:35
0.8882 <- ,  --- 10:39:35
0.9945 <- ,  --- 10:39:35
0.7327 <- ,  --- 10:39:35
0.973 <- ,  --- 10:39:35
0.8203 <- ,  --- 10:39:35
1.0303 <- ,  --- 10:39:35
1.016 <- ,  --- 10:39:35
0.7575 <- ,  --- 10:39:35
1.0088 <- ,  --- 10:39:35
0.8442 <- ,  --- 10:39:35
0.7839 <- ,  --- 10:39:35
1.0732 <- ,  --- 10:39:35
0.8745 <- ,  --- 10:39:35
0.8108 <- ,  --- 10:39:35
0.8983 <- ,  --- 10:39:35
1.09 <- ,  --- 10:39:35
0.9326 <- ,  --- 10:39:35
1.1219 <- ,  --- 10:39:35
0.9691 <- ,  --- 10:39:35
0.8386 <- ,  --- 10:39:35
1.1629 <- ,  --- 10:39:35
1.0044 <- ,  --- 10:39:35
1.2155 <- ,  --- 10:39:35
0.9429 <- ,  --- 10:39:35
1.2034 <- ,  --- 10:39:35
1.0293 <- ,  --- 10:39:35
1.2517 <- GLOBAL_1,  --- 10:39:35
0.9618 <- ,  --- 10:39:35
1.2226 <- ,  --- 10:39:35
1.0426 <- ,  --- 10:39:35
0.9814 <- ,  --- 10:39:35
1.2566 <- GLOBAL_1,  --- 10:39:35
0.9937 <- ,  --- 10:39:35
1.0719 <- ,  --- 10:39:35
1.0236 <- ,  --- 10:39:35
1.2964 <- ,  --- 10:39:35
1.194 <- ,  --- 10:39:35

1.1706 <- ,  --- 10:39:35
1.344 <- ,  --- 10:39:35
1.1426 <- ,  --- 10:39:35
1.2936 <- ,  --- 10:39:35
1.3982 <- ,  --- 10:39:35
1.2356 <- ,  --- 10:39:35
1.3547 <- ,  --- 10:39:35
1.4171 <- ,  --- 10:39:35
1.4609 <- ,  --- 10:39:35
1.3028 <- ,  --- 10:39:35
1.3285 <- GLOBAL_1,  --- 10:39:35
1.4258 <- ,  --- 10:39:35
1.4472 <- ,  --- 10:39:35
1.4969 <- GLOBAL_1,  --- 10:39:36
1.6818 <- ,  --- 10:39:36
1.5345 <- ,  --- 10:39:36
1.7456 <- ,  --- 10:39:36
1.8522 <- ,  --- 10:39:36
1.8744 <- GLOBAL_1,  --- 10:39:36
1.8059 <- ,  --- 10:39:36
1.8207 <- ,  --- 10:39:36
1.8393 <- ,  --- 10:39:36
1.8926 <- ,  --- 10:39:36
2.045 <- ,  --- 10:39:36
2.0713 <- GLOBAL_1,  --- 10:39:36
0.6828 <- ,  --- 10:39:36
0.712 <- ,  --- 10:39:36
0.6469 <- ,  --- 10:39:36
0.6626 <- ,  --- 10:39:36
0.6792 <- ,  --- 10:39:36
0.6946 <- ,  --- 10:39:36
0.7108 <- ,  --- 10:39:36
0.727 <- ,  --- 10:39:36
0.7426 <- ,  --- 10:39:36
0.7663 <- ,  --- 10:39:37
0.7851 <- ,  --- 10:39:37
0.8306 <- ,  --- 10:39:37
0.7715 <- ,  --- 10:39:37
0.8498 <- ,  --- 10:39:37
0.8707 <- ,  --- 10:39:37
0.9789 <- ,  --- 10:39:37
0.8886 <- ,  --- 10:39:37
1.0056 <- ,  --- 10:39:37
0.9139 <- ,  --- 10:39:37
1.0334 <- ,  --- 10:39:37
1.057 <- ,  --- 10:39:37
1.0695 <- ,  --- 10:39:37
1.0821 <- ,  --- 10:39:37
1.0921 <- ,  --- 10:39:37
1.1473 <- ,  --- 10:39:37
0.5282 <- ,  --- 10:39:37
0.5416 <- ,  --- 10:39:37
1.1944 <- ,  --- 10:39:37
0.5569 <- ,  --- 10:39:37
0.5741 <- ,  --- 10:39:37
0.5911 <- ,  --- 10:39:37
0.6221 <- ,  --- 10:39:37
0.6375 <- ,  --- 10:39:37
0.6615 <- ,  --- 10:39:37
0.6809 <- ,  --- 10:39:37
0.6942 <- ,  --- 10:39:37
0.7128 <- ,  --- 10:39:37
0.7297 <- ,  --- 10:39:37
0.7414 <- ,  --- 10:39:37
0.7568 <- ,  --- 10:39:37
0.6101 <- ,  --- 10:39:37
0.7737 <- ,  --- 10:39:37
0.7885 <- ,  --- 10:39:37
1.4086 <- ,  --- 10:39:37
0.7995 <- ,  --- 10:39:37
0.8143 <- ,  --- 10:39:37
0.6649 <- ,  --- 10:39:37
0.8283 <- ,  --- 10:39:37
0.8426 <- ,  --- 10:39:37
1.5049 <- ,  --- 10:39:37
0.5493 <- ,  --- 10:39:37
0.5643 <- ,  --- 10:39:37
0.8891 <- ,  --- 10:39:37
0.728 <- ,  --- 10:39:37
0.5842 <- ,  --- 10:39:37
1.5743 <- ,  --- 10:39:37
0.7694 <- ,  --- 10:39:37
0.8217 <- ,  --- 10:39:37
0.8923 <- ,  --- 10:39:37
0.8408 <- ,  --- 10:39:37
0.6381 <- ,  --- 10:39:37
1.0441 <- ,  --- 10:39:37
0.7459 <- ,  --- 10:39:37
0.8921 <- ,  --- 10:39:37
1.0621 <- GLOBAL_1,  --- 10:39:37
1.0223 <- ,  --- 10:39:37
0.909 <- ,  --- 10:39:37

1.7422 <- GLOBAL_1,  --- 10:39:37
0.7975 <- ,  --- 10:39:37
0.8227 <- ,  --- 10:39:37
0.9445 <- ,  --- 10:39:37
0.8773 <- ,  --- 10:39:37
1.0507 <- ,  --- 10:39:38
1.187 <- ,  --- 10:39:38
0.9445 <- ,  --- 10:39:38
1.0311 <- ,  --- 10:39:38
1.3049 <- ,  --- 10:39:38
1.0475 <- ,  --- 10:39:38
1.09 <- ,  --- 10:39:38
1.3682 <- ,  --- 10:39:38
1.2401 <- GLOBAL_1,  --- 10:39:38
0.5037 <- ,  --- 10:39:38
0.5378 <- ,  --- 10:39:38
0.5555 <- ,  --- 10:39:38
0.5736 <- ,  --- 10:39:38
0.6074 <- ,  --- 10:39:38
1.4952 <- ,  --- 10:39:38
1.136 <- ,  --- 10:39:38
0.6298 <- ,  --- 10:39:38
0.659 <- ,  --- 10:39:38
1.3283 <- ,  --- 10:39:38
0.7604 <- ,  --- 10:39:38
1.699 <- ,  --- 10:39:38
0.7797 <- ,  --- 10:39:38
1.7786 <- ,  --- 10:39:38
0.8412 <- ,  --- 10:39:38
1.5763 <- ,  --- 10:39:38
1.611 <- GLOBAL_1,  --- 10:39:38
0.9836 <- ,  --- 10:39:38
2.147 <- GLOBAL_1,  --- 10:39:38
0.5943 <- ,  --- 10:39:38
0.6371 <- ,  --- 10:39:39
0.6572 <- ,  --- 10:39:39
0.6738 <- ,  --- 10:39:39
0.8034 <- ,  --- 10:39:39
0.7334 <- ,  --- 10:39:39
0.8282 <- ,  --- 10:39:39
0.7691 <- ,  --- 10:39:39
1.4132 <- GLOBAL_1,  --- 10:39:39
0.8596 <- ,  --- 10:39:39
0.8071 <- ,  --- 10:39:39
0.9092 <- ,  --- 10:39:39
0.8383 <- ,  --- 10:39:39
0.9367 <- ,  --- 10:39:39
0.9866 <- ,  --- 10:39:39
0.9007 <- ,  --- 10:39:39
1.0029 <- ,  --- 10:39:39
0.9325 <- ,  --- 10:39:39
1.0199 <- ,  --- 10:39:39
1.0447 <- ,  --- 10:39:39
1.0637 <- ,  --- 10:39:39
1.0797 <- ,  --- 10:39:39
1.0972 <- ,  --- 10:39:39
0.9665 <- ,  --- 10:39:39
0.5149 <- ,  --- 10:39:39
0.5471 <- ,  --- 10:39:39
1.1265 <- ,  --- 10:39:39
0.5651 <- ,  --- 10:39:39
0.5925 <- ,  --- 10:39:39
1.1845 <- ,  --- 10:39:39
0.6142 <- ,  --- 10:39:39
0.6444 <- ,  --- 10:39:39
1.2833 <- ,  --- 10:39:39
1.0637 <- ,  --- 10:39:39
1.2641 <- ,  --- 10:39:39
1.2954 <- ,  --- 10:39:39
0.6838 <- ,  --- 10:39:39
0.8176 <- ,  --- 10:39:39
0.8353 <- ,  --- 10:39:39
1.4726 <- ,  --- 10:39:39
1.4035 <- ,  --- 10:39:39
0.5787 <- ,  --- 10:39:39
1.5014 <- GLOBAL_1,  --- 10:39:39
0.5992 <- ,  --- 10:39:39
0.6375 <- ,  --- 10:39:39
0.6525 <- ,  --- 10:39:39
0.6824 <- ,  --- 10:39:39
0.6982 <- ,  --- 10:39:39
0.7179 <- ,  --- 10:39:39
1.6018 <- ,  --- 10:39:40
0.8781 <- ,  --- 10:39:40
0.5347 <- ,  --- 10:39:40
0.7407 <- ,  --- 10:39:40
1.6358 <- GLOBAL_1,  --- 10:39:40
1.0987 <- ,  --- 10:39:40
0.5534 <- ,  --- 10:39:40
0.7637 <- ,  --- 10:39:40
1.1242 <- ,  --- 10:39:40
0.5834 <- ,  --- 10:39:40
1.1549 <- ,  --- 10:39:40
0.6107 <- ,  --- 10:39:40
0.8319 <- ,  --- 10:39:40
0.6276 <- ,  --- 10:39:40
0.8464 <- ,  --- 10:39:40
0.6478 <- ,  --- 10:39:40
1.2203 <- ,  --- 10:39:40
0.8699 <- ,  --- 10:39:40
0.6674 <- ,  --- 10:39:40
0.8875 <- ,  --- 10:39:40
0.6874 <- ,  --- 10:39:40
0.7111 <- ,  --- 10:39:40
0.9457 <- ,  --- 10:39:40
0.7367 <- ,  --- 10:39:40
0.7752 <- ,  --- 10:39:40
1.3428 <- ,  --- 10:39:40
0.7981 <- ,  --- 10:39:40
1.376 <- GLOBAL_1,  --- 10:39:40
0.8304 <- ,  --- 10:39:40
1.0631 <- ,  --- 10:39:40
0.8657 <- ,  --- 10:39:40
1.0988 <- GLOBAL_1,  --- 10:39:40
0.9182 <- ,  --- 10:39:40
1.0085 <- ,  --- 10:39:40
1.0285 <- GLOBAL_1,  --- 10:39:40
